randomSpeed_1> 24.622938720398118
randomSpeed_1> 28.028952480601088
randomSpeed_1> 19.936451868617816
randomSpeed_1> 29.71753866472403
randomSpeed_1> 27.142480886913727
randomSpeed_1> 29.74841667796853
randomSpeed_1> 14.563158607468354
randomSpeed_1> 11.495876562688924
randomSpeed_1> 24.86315436582105
randomSpeed_1> 28.991665409134523
randomSpeed_1> 10.610264572764088
randomSpeed_1> 23.83310758627897
randomSpeed_1> 27.0338178806064
randomSpeed_1> 11.134942852030411
randomSpeed_1> 18.165701910601626
randomSpeed_1> 17.04777584139745
randomSpeed_1> 29.873732827321497
randomSpeed_1> 21.238906781186156
randomSpeed_1> 19.519690810691163
randomSpeed_1> 10.98822956429946
