stockMission_A[3]	SOURCE	stockMission_A[4]	stockMission_A[0]	stockMission_A[2]	stockMission_A[1]	stockMission_A[6]	stockMission_A[9]	stockMission_A[5]	stockMission_A[7]	stockMission_A[8]	
stockMission_A[3]	613.5211074982412	613.5211074982412	613.5211074982412	312.4568103208933	319.35179846815254	326.24492663259684	0.0	0.0	0.0	369.42541266074824	369.42541266074824	369.42541266074824	305.85162702309435	305.85162702309435	305.85162702309435	379.30846018984374	379.30846018984374	379.30846018984374	819.3005108726317	819.3005108726317	819.3005108726317	136.58166416021828	136.58166416021828	136.58166416021828	501.42735269603384	501.42735269603384	501.42735269603384	343.94827855899257	343.94827855899257	343.94827855899257	154.55754978276798	154.55754978276798	154.55754978276798	
SOURCE	450.7362379059414	457.6312260532007	464.5243542176449	0.0	0.0	0.0	364.50137372188556	371.3963618691448	378.2894900335891	206.64054306844838	213.53553121570764	220.4286593801519	344.4530474718235	351.34803561908274	358.241163783527	277.0598626865273	283.95485083378657	290.8479789982309	658.238358851946	665.1333469992052	672.0264751636496	248.11456491824427	255.00955306550358	261.90268122994786	338.64248310373387	345.5374712509932	352.43059941543737	455.3658220486772	448.36919842235557	441.36799470116296	333.72247849584704	340.61746664310624	347.5105948075505	
stockMission_A[4]	252.74674025752392	252.74674025752392	252.74674025752392	393.80213459700207	400.6971227442614	407.5902509087057	603.5227142828053	603.5227142828053	603.5227142828053	312.31455572693307	312.31455572693307	312.31455572693307	432.67577975010465	432.67577975010465	432.67577975010465	365.28259496480854	365.28259496480854	365.28259496480854	290.66503971932644	290.66503971932644	290.66503971932644	492.24475878665305	492.24475878665305	492.24475878665305	187.73713480599326	187.73713480599326	187.73713480599326	767.24340114048	767.24340114048	767.24340114048	577.8526723642556	577.8526723642556	577.8526723642556	
stockMission_A[0]	752.1396441666831	752.1396441666831	752.1396441666831	327.15716565297805	320.16054202665646	313.15933830546373	346.11674410924644	346.11674410924644	346.11674410924644	508.04394932919024	508.04394932919024	508.04394932919024	444.47016369153624	444.47016369153624	444.47016369153624	517.9269968582856	517.9269968582856	517.9269968582856	965.5048297533799	965.5048297533799	965.5048297533799	275.2002008286604	275.2002008286604	275.2002008286604	640.0458893644754	640.0458893644754	640.0458893644754	128.64827146729692	128.64827146729692	128.64827146729692	207.90991743923354	207.90991743923354	207.90991743923354	
stockMission_A[2]	627.9101368153677	627.9101368153677	627.9101368153677	223.80726370459425	216.81064007827263	209.80943635707996	284.45303732513656	284.45303732513656	284.45303732513656	383.81444197787465	383.81444197787465	383.81444197787465	404.96821933942437	404.96821933942437	404.96821933942437	454.23376159595364	454.23376159595364	454.23376159595364	858.2401015123652	858.2401015123652	858.2401015123652	235.6982564765483	235.6982564765483	235.6982564765483	515.8163820131601	515.8163820131601	515.8163820131601	246.09658942414637	246.09658942414637	246.09658942414637	168.40797308712146	168.40797308712146	168.40797308712146	
stockMission_A[1]	428.06910945927245	428.06910945927245	428.06910945927245	165.10159094837536	171.99657909563467	178.88970726007895	267.861393105432	267.861393105432	267.861393105432	183.9734146217794	183.9734146217794	183.9734146217794	177.70022361305087	177.70022361305087	177.70022361305087	129.7327071231533	129.7327071231533	129.7327071231533	658.39907415627	658.39907415627	658.39907415627	151.4745843017908	151.4745843017908	151.4745843017908	315.97535465706494	315.97535465706494	315.97535465706494	426.4732266556182	426.4732266556182	426.4732266556182	237.08249787939343	237.08249787939343	237.08249787939343	
stockMission_A[6]	1082.5462131252586	1082.5462131252586	1082.5462131252586	689.6163529958797	682.619729369558	675.6185256483654	493.59702528335356	493.59702528335356	493.59702528335356	838.4505182877656	838.4505182877656	838.4505182877656	757.5635839270907	757.5635839270907	757.5635839270907	831.0204170938404	831.0204170938404	831.0204170938404	1291.445209909387	1291.445209909387	1291.445209909387	605.6067697872357	605.6067697872357	605.6067697872357	970.452458323051	970.452458323051	970.452458323051	258.55696561576394	258.55696561576394	258.55696561576394	538.3164863978092	538.3164863978092	538.3164863978092	
stockMission_A[9]	1055.6075320151756	1055.6075320151756	1055.6075320151756	687.1186689123318	680.1220452860101	673.1208415648176	466.6583441732704	466.6583441732704	466.6583441732704	811.5118371776828	811.5118371776828	811.5118371776828	730.6249028170078	730.6249028170078	730.6249028170078	804.0817359837574	804.0817359837574	804.0817359837574	1212.7336465076244	1212.7336465076244	1212.7336465076244	578.6680886771524	578.6680886771524	578.6680886771524	943.5137772129681	943.5137772129681	943.5137772129681	231.61828450568078	231.61828450568078	231.61828450568078	511.377805287726	511.377805287726	511.377805287726	
stockMission_A[5]	640.2858564105456	640.2858564105456	640.2858564105456	236.18298329977225	229.18635967345062	222.18515595225796	272.07731772995857	272.07731772995857	272.07731772995857	396.19016157305265	396.19016157305265	396.19016157305265	392.59249974424625	392.59249974424625	392.59249974424625	466.60948119113164	466.60948119113164	466.60948119113164	870.6158211075432	870.6158211075432	870.6158211075432	223.3225368813703	223.3225368813703	223.3225368813703	528.1921016083386	528.1921016083386	528.1921016083386	233.72086982896838	233.72086982896838	233.72086982896838	156.03225349194346	156.03225349194346	156.03225349194346	
stockMission_A[7]	284.621018856811	284.621018856811	284.621018856811	366.920544654858	373.8155328021173	380.7086609665616	508.1455797127192	508.1455797127192	508.1455797127192	153.6715462520909	153.6715462520909	153.6715462520909	274.0327702752626	274.0327702752626	274.0327702752626	206.63958548996627	206.63958548996627	206.63958548996627	322.53931831861354	322.53931831861354	322.53931831861354	458.23553185040873	458.23553185040873	458.23553185040873	286.9666940537629	286.9666940537629	286.9666940537629	733.2341742042355	733.2341742042355	733.2341742042355	543.8434454280113	543.8434454280113	543.8434454280113	
stockMission_A[8]	728.4074930228544	728.4074930228544	728.4074930228544	316.6545727648015	309.65794913848	302.65674541728725	353.86156795573436	353.86156795573436	353.86156795573436	484.31179818536145	484.31179818536145	484.31179818536145	420.73801254770757	420.73801254770757	420.73801254770757	494.19484571445696	494.19484571445696	494.19484571445696	958.7374577198519	958.7374577198519	958.7374577198519	251.46804968483167	251.46804968483167	251.46804968483167	616.3137382206468	616.3137382206468	616.3137382206468	139.15619497902046	139.15619497902046	139.15619497902046	184.1777662954048	184.1777662954048	184.1777662954048	
