stockMission_A[3]	SOURCE	stockMission_A[4]	stockMission_A[0]	stockMission_A[2]	stockMission_A[1]	stockMission_A[6]	stockMission_A[9]	stockMission_A[5]	stockMission_A[7]	stockMission_A[8]	
stockMission_A[3]	325.9741642483637	325.9741642483637	325.9741642483637	325.9741642483637	282.0494973748625	288.94448552212174	198.34465391449336	191.34916934163928	132.0865950416495	132.0865950416495	132.0865950416495	132.0865950416495	138.4167390974612	138.4167390974612	138.4167390974612	138.4167390974612	207.30782170371194	207.30782170371194	207.30782170371194	207.30782170371194	244.20028453577874	244.20028453577874	244.20028453577874	244.20028453577874	592.5930350555886	592.5930350555886	592.5930350555886	592.5930350555886	372.24490002429263	372.24490002429263	372.24490002429263	372.24490002429263	78.01906472497838	78.01906472497838	78.01906472497838	78.01906472497838	597.5809491769018	597.5809491769018	597.5809491769018	597.5809491769018	62.275347246438045	62.275347246438045	62.275347246438045	62.275347246438045	
SOURCE	330.85590619547935	337.7508943427386	344.64402250718285	351.5513563562445	0.0	0.0	0.0	0.0	171.81952999730436	178.71451814456367	177.40236786325332	170.40688329039924	341.1818239368685	334.18520031054686	327.18399658935425	320.18851201650017	162.14389790020408	169.0388860474634	175.93201421190767	182.83934806096931	223.8923587257452	230.7873468730045	237.6804750374488	244.58780888651043	460.2154784093196	467.1104665565789	474.0035947210231	480.91092857008476	239.86734337802358	246.76233152528286	253.65545968972714	260.5627935387888	324.6285937786354	331.5235819258946	338.4167100903388	345.3240439394005	420.1508425185376	427.04583066579687	433.9389588302412	440.84629267930285	254.79442401154733	261.68941215880665	268.5825403232509	275.4898741723125	
stockMission_A[4]	284.6667882179587	284.6667882179587	284.6667882179587	284.6667882179587	141.57960141752352	148.47458956478283	155.36771772922708	162.27505157828872	191.61156864986503	191.61156864986503	191.61156864986503	191.61156864986503	376.9339288400483	376.9339288400483	376.9339288400483	376.9339288400483	115.95477992268333	115.95477992268333	115.95477992268333	115.95477992268333	177.70324074822443	177.70324074822443	177.70324074822443	177.70324074822443	349.95294380771077	349.95294380771077	349.95294380771077	349.95294380771077	129.60480877641461	129.60480877641461	129.60480877641461	129.60480877641461	316.5362544675654	316.5362544675654	316.5362544675654	316.5362544675654	354.9408579290236	354.9408579290236	354.9408579290236	354.9408579290236	246.70208470047743	246.70208470047743	246.70208470047743	246.70208470047743	
stockMission_A[0]	233.60512353015352	233.60512353015352	233.60512353015352	233.60512353015352	340.09003918609307	346.9850273333524	353.8781554977967	360.7854893468583	390.1220064184347	390.1220064184347	390.1220064184347	390.1220064184347	568.3167296145175	568.3167296145175	568.3167296145175	568.3167296145175	307.3375806971526	307.3375806971526	307.3375806971526	307.3375806971526	220.23330379707414	220.23330379707414	220.23330379707414	220.23330379707414	252.54753322738142	252.54753322738142	252.54753322738142	252.54753322738142	110.98185730868853	110.98185730868853	110.98185730868853	110.98185730868853	507.9190552420347	507.9190552420347	507.9190552420347	507.9190552420347	494.3054674258056	494.3054674258056	494.3054674258056	494.3054674258056	438.08488547494676	438.08488547494676	438.08488547494676	438.08488547494676	
stockMission_A[2]	127.81964705718808	127.81964705718808	127.81964705718808	127.81964705718808	457.84364247763995	464.73863062489926	471.63175878934356	478.5390926384052	383.06497588848544	383.06497588848544	383.06497588848544	383.06497588848544	465.1331458416775	465.1331458416775	465.1331458416775	465.1331458416775	415.4048358727131	415.4048358727131	415.4048358727131	415.4048358727131	206.95897559799505	206.95897559799505	206.95897559799505	206.95897559799505	403.26496105815926	403.26496105815926	403.26496105815926	403.26496105815926	358.6649438807794	358.6649438807794	358.6649438807794	358.6649438807794	376.9043373020231	376.9043373020231	376.9043373020231	376.9043373020231	735.2783156132278	735.2783156132278	735.2783156132278	735.2783156132278	334.9013017021067	334.9013017021067	334.9013017021067	334.9013017021067	
stockMission_A[1]	430.487865432639	430.487865432639	430.487865432639	430.487865432639	235.01353805911114	228.01691443278955	221.01571071159685	214.02022613874274	192.30024746246693	192.30024746246693	192.30024746246693	192.30024746246693	108.24589627856724	108.24589627856724	108.24589627856724	108.24589627856724	311.8215228879873	311.8215228879873	311.8215228879873	311.8215228879873	348.71398572005404	348.71398572005404	348.71398572005404	348.71398572005404	637.1414249919706	637.1414249919706	637.1414249919706	637.1414249919706	416.79328996067443	416.79328996067443	416.79328996067443	416.79328996067443	176.9372221644883	176.9372221644883	176.9372221644883	176.9372221644883	629.9569444141711	629.9569444141711	629.9569444141711	629.9569444141711	166.78904843071345	166.78904843071345	166.78904843071345	166.78904843071345	
stockMission_A[6]	164.52062114239175	164.52062114239175	164.52062114239175	164.52062114239175	271.00553679833126	277.9005249455906	284.7936531100348	291.7009869590965	321.03750403067284	321.03750403067284	321.03750403067284	321.03750403067284	499.23222722675575	499.23222722675575	499.23222722675575	499.23222722675575	238.25307830939082	238.25307830939082	238.25307830939082	238.25307830939082	151.1488014093124	151.1488014093124	151.1488014093124	151.1488014093124	381.2097059650678	381.2097059650678	381.2097059650678	381.2097059650678	127.30164785354127	127.30164785354127	127.30164785354127	127.30164785354127	438.83455285427283	438.83455285427283	438.83455285427283	438.83455285427283	510.6252579706583	510.6252579706583	510.6252579706583	510.6252579706583	369.0003830871849	369.0003830871849	369.0003830871849	369.0003830871849	
stockMission_A[9]	150.86904179917042	150.86904179917042	150.86904179917042	150.86904179917042	263.1785299700523	270.07351811731155	276.96664628175586	283.87398013081753	191.53391431836314	191.53391431836314	191.53391431836314	191.53391431836314	273.6020842715552	273.6020842715552	273.6020842715552	273.6020842715552	188.43685429890172	188.43685429890172	188.43685429890172	188.43685429890172	189.36533640281357	189.36533640281357	189.36533640281357	189.36533640281357	568.3675372253801	568.3675372253801	568.3675372253801	568.3675372253801	314.4594791138538	314.4594791138538	314.4594791138538	314.4594791138538	213.20440989907246	213.20440989907246	213.20440989907246	213.20440989907246	578.7099817720914	578.7099817720914	578.7099817720914	578.7099817720914	143.37024013198442	143.37024013198442	143.37024013198442	143.37024013198442	
stockMission_A[5]	69.26112170661457	69.26112170661457	69.26112170661457	69.26112170661457	332.03025761815843	338.92524576541774	345.81837392986205	352.72570777892366	314.85107231881534	314.85107231881534	314.85107231881534	314.85107231881534	396.91924227200747	396.91924227200747	396.91924227200747	396.91924227200747	169.65767521444315	169.65767521444315	169.65767521444315	169.65767521444315	107.7574163102577	107.7574163102577	107.7574163102577	107.7574163102577	486.7596171328243	486.7596171328243	486.7596171328243	486.7596171328243	232.851559021298	232.851559021298	232.851559021298	232.851559021298	336.5215678995247	336.5215678995247	336.5215678995247	336.5215678995247	609.4649307537466	609.4649307537466	609.4649307537466	609.4649307537466	266.6873981324366	266.6873981324366	266.6873981324366	266.6873981324366	
stockMission_A[7]	132.27537079582942	132.27537079582942	132.27537079582942	132.27537079582942	198.09855891313615	204.99354706039549	211.88667522483973	218.79400907390138	229.39863590015258	229.39863590015258	229.39863590015258	229.39863590015258	304.8126292827077	304.8126292827077	304.8126292827077	304.8126292827077	85.26010457553474	85.26010457553474	85.26010457553474	85.26010457553474	122.15256740760157	122.15256740760157	122.15256740760157	122.15256740760157	470.5453179274115	470.5453179274115	470.5453179274115	470.5453179274115	250.1971828961154	250.1971828961154	250.1971828961154	250.1971828961154	244.4149549102249	244.4149549102249	244.4149549102249	244.4149549102249	475.53323204872413	475.53323204872413	475.53323204872413	475.53323204872413	174.5807851431369	174.5807851431369	174.5807851431369	174.5807851431369	
