stockMission_A[3]	stockMission_A[10]	stockMission_A[4]	stockMission_A[0]	stockMission_A[2]	stockMission_A[1]	DEPOT	stockMission_A[6]	stockMission_A[9]	stockMission_A[5]	stockMission_A[7]	stockMission_A[8]	
stockMission_A[3]	696.2246051668552	696.2246051668552	696.2246051668552	696.2246051668552	607.8368710159223	607.8368710159223	607.8368710159223	607.8368710159223	535.4562531761687	535.4562531761687	535.4562531761687	535.4562531761687	238.51330307222736	238.51330307222736	238.51330307222736	238.51330307222736	540.3243028887639	540.3243028887639	540.3243028887639	540.3243028887639	442.04982045437976	442.04982045437976	442.04982045437976	442.04982045437976	474.3844301291659	481.2794182764252	488.1725464408695	495.0798802899311	88.60048509668282	88.60048509668282	88.60048509668282	88.60048509668282	165.25907694948216	165.25907694948216	165.25907694948216	165.25907694948216	687.2320123679178	687.2320123679178	687.2320123679178	687.2320123679178	298.6591906443706	298.6591906443706	298.6591906443706	298.6591906443706	528.2681578306199	528.2681578306199	528.2681578306199	528.2681578306199	
stockMission_A[10]	110.74443020925294	110.74443020925294	110.74443020925294	110.74443020925294	799.4540740407185	799.4540740407185	799.4540740407185	799.4540740407185	182.9464514579666	182.9464514579666	182.9464514579666	182.9464514579666	454.8711473667063	454.8711473667063	454.8711473667063	454.8711473667063	731.9415059135599	731.9415059135599	731.9415059135599	731.9415059135599	229.0811730896753	229.0811730896753	229.0811730896753	229.0811730896753	479.3804057615616	472.3837821352399	465.3825784140472	458.3870938411932	671.7872591491068	671.7872591491068	671.7872591491068	671.7872591491068	636.514902866586	636.514902866586	636.514902866586	636.514902866586	101.75183741031572	101.75183741031572	101.75183741031572	101.75183741031572	401.0349660566174	401.0349660566174	401.0349660566174	401.0349660566174	1089.7578560277866	1089.7578560277866	1089.7578560277866	1089.7578560277866	
stockMission_A[4]	89.74205422816304	89.74205422816304	89.74205422816304	89.74205422816304	832.1077905403424	832.1077905403424	832.1077905403424	832.1077905403424	301.2346329556785	301.2346329556785	301.2346329556785	301.2346329556785	563.3984355252513	563.3984355252513	563.3984355252513	563.3984355252513	764.5952224131842	764.5952224131842	764.5952224131842	764.5952224131842	337.60846124822024	337.60846124822024	337.60846124822024	337.60846124822024	462.53486811523027	455.5382444889086	448.5370407677159	441.54155619486187	780.3145473076518	780.3145473076518	780.3145473076518	780.3145473076518	740.0182304938083	740.0182304938083	740.0182304938083	740.0182304938083	85.5317736566412	85.5317736566412	85.5317736566412	85.5317736566412	509.56225421516245	509.56225421516245	509.56225421516245	509.56225421516245	1112.1183353841175	1112.1183353841175	1112.1183353841175	1112.1183353841175	
stockMission_A[0]	1019.37800590892	1019.37800590892	1019.37800590892	1019.37800590892	204.34997302009626	204.34997302009626	204.34997302009626	204.34997302009626	812.6102263308468	812.6102263308468	812.6102263308468	812.6102263308468	657.2814454933673	657.2814454933673	657.2814454933673	657.2814454933673	278.04957828702965	278.04957828702965	278.04957828702965	278.04957828702965	765.203221196445	765.203221196445	765.203221196445	765.203221196445	535.6220210836508	542.5170092309102	549.4101373953545	556.3174712444161	549.803544089851	549.803544089851	549.803544089851	549.803544089851	560.0548837113467	560.0548837113467	560.0548837113467	560.0548837113467	1010.3854131099829	1010.3854131099829	1010.3854131099829	1010.3854131099829	675.4375942316308	675.4375942316308	675.4375942316308	675.4375942316308	298.72689781850477	298.72689781850477	298.72689781850477	298.72689781850477	
stockMission_A[2]	632.1638385324811	632.1638385324811	632.1638385324811	632.1638385324811	480.2614972523572	480.2614972523572	480.2614972523572	480.2614972523572	471.3954865417947	471.3954865417947	471.3954865417947	471.3954865417947	252.04031377463767	252.04031377463767	252.04031377463767	252.04031377463767	412.74892912519886	412.74892912519886	412.74892912519886	412.74892912519886	377.9890538200057	377.9890538200057	377.9890538200057	377.9890538200057	344.4139014274955	351.3088895747548	358.2020177391991	365.1093515882607	109.03392574029189	109.03392574029189	109.03392574029189	109.03392574029189	127.1072105240805	127.1072105240805	127.1072105240805	127.1072105240805	623.171245733544	623.171245733544	623.171245733544	623.171245733544	234.59842400999642	234.59842400999642	234.59842400999642	234.59842400999642	548.7015984742291	548.7015984742291	548.7015984742291	548.7015984742291	
stockMission_A[1]	636.0689665484855	636.0689665484855	636.0689665484855	636.0689665484855	311.65001590748693	311.65001590748693	311.65001590748693	311.65001590748693	442.3072853143197	442.3072853143197	442.3072853143197	442.3072853143197	345.9647361812852	345.9647361812852	345.9647361812852	345.9647361812852	244.13744778032853	244.13744778032853	244.13744778032853	244.13744778032853	381.89418183601015	381.89418183601015	381.89418183601015	381.89418183601015	177.85368667482422	184.74867482208353	191.6418029865278	198.54913683558945	324.0266245252593	324.0266245252593	324.0266245252593	324.0266245252593	214.54788550403632	214.54788550403632	214.54788550403632	214.54788550403632	627.0763737495483	627.0763737495483	627.0763737495483	627.0763737495483	292.12855487119634	292.12855487119634	292.12855487119634	292.12855487119634	516.3254717388514	516.3254717388514	516.3254717388514	516.3254717388514	
DEPOT	540.1398353788604	533.1432117525387	526.1420080313462	519.1465234584921	401.99822378435607	408.8932119316154	415.7863400960596	422.69367394512125	296.8788999987397	289.88227637241806	282.8810726512254	275.8855880783713	317.78299023505446	324.6779783823137	331.57110654675796	338.47844039581963	334.48565565719787	341.3806438044572	348.27377196890137	355.18110581796304	317.3543913256105	310.35776769928884	303.35656397809623	296.36107940524215	0.0	0.0	0.0	0.0	419.3874027590448	426.28239090630404	433.17551907074835	440.08285291980997	309.9086637378219	316.80365188508114	323.6967800495254	330.60411389858706	531.1472425799232	524.1506189536016	517.149415232409	510.1539306595548	263.9468089249656	270.84179707222484	277.73492523666914	284.64225908573076	669.4741620204314	676.3691501676906	683.262278332135	690.1696121811966	
stockMission_A[6]	68.63658164511548	68.63658164511548	68.63658164511548	68.63658164511548	886.8758896162161	886.8758896162161	886.8758896162161	886.8758896162161	270.36826703346406	270.36826703346406	270.36826703346406	270.36826703346406	542.2929629422039	542.2929629422039	542.2929629422039	542.2929629422039	819.3633214890579	819.3633214890579	819.3633214890579	819.3633214890579	316.5029886651728	316.5029886651728	316.5029886651728	316.5029886651728	490.27053721388376	483.2739135875621	476.2727098663694	469.27722529351536	759.2090747246041	759.2090747246041	759.2090747246041	759.2090747246041	723.9367184420842	723.9367184420842	723.9367184420842	723.9367184420842	64.42630107359366	64.42630107359366	64.42630107359366	64.42630107359366	488.456781632115	488.456781632115	488.456781632115	488.456781632115	1139.854004482771	1139.854004482771	1139.854004482771	1139.854004482771	
stockMission_A[9]	604.23293769296	604.23293769296	604.23293769296	604.23293769296	337.0726711939646	337.0726711939646	337.0726711939646	337.0726711939646	410.4712564587939	410.4712564587939	410.4712564587939	410.4712564587939	314.1287073257595	314.1287073257595	314.1287073257595	314.1287073257595	269.56010306680616	269.56010306680616	269.56010306680616	269.56010306680616	350.05815298048446	350.05815298048446	350.05815298048446	350.05815298048446	146.0176578192985	152.91264596655782	159.80577413100207	166.7131079800637	297.6715490989732	297.6715490989732	297.6715490989732	297.6715490989732	188.1928100777501	188.1928100777501	188.1928100777501	188.1928100777501	595.2403448940229	595.2403448940229	595.2403448940229	595.2403448940229	260.2925260156706	260.2925260156706	260.2925260156706	260.2925260156706	547.2691311573726	547.2691311573726	547.2691311573726	547.2691311573726	
stockMission_A[5]	624.9253629958793	624.9253629958793	624.9253629958793	624.9253629958793	366.05717364523707	366.05717364523707	366.05717364523707	366.05717364523707	432.9928660717157	432.9928660717157	432.9928660717157	432.9928660717157	383.68006545460054	383.68006545460054	383.68006545460054	383.68006545460054	298.5446055180787	298.5446055180787	298.5446055180787	298.5446055180787	370.75057828340374	370.75057828340374	370.75057828340374	370.75057828340374	168.53926743222033	175.43425557947964	182.32738374392392	189.23471759298553	268.609969584189	268.609969584189	268.609969584189	268.609969584189	159.13123056296604	159.13123056296604	159.13123056296604	159.13123056296604	615.9327701969419	615.9327701969419	615.9327701969419	615.9327701969419	280.98495131858994	280.98495131858994	280.98495131858994	280.98495131858994	526.393050103214	526.393050103214	526.393050103214	526.393050103214	
