stockMission_A[3]	stockMission_A[4]	stockMission_A[0]	stockMission_A[2]	stockMission_A[1]	DEPOT	stockMission_A[6]	stockMission_A[9]	stockMission_A[5]	stockMission_A[7]	stockMission_A[8]	
stockMission_A[3]	301.2346329556785	301.2346329556785	301.2346329556785	301.2346329556785	301.2346329556785	85.5317736566412	85.5317736566412	85.5317736566412	85.5317736566412	85.5317736566412	463.2042614112869	463.2042614112869	463.2042614112869	463.2042614112869	463.2042614112869	758.4614657174736	758.4614657174736	758.4614657174736	758.4614657174736	758.4614657174736	764.5952224131842	764.5952224131842	764.5952224131842	764.5952224131842	764.5952224131842	462.53486811523027	455.5382444889086	448.5370407677159	441.54155619486187	434.54032894864287	597.499432446187	597.499432446187	597.499432446187	597.499432446187	597.499432446187	337.60846124822024	337.60846124822024	337.60846124822024	337.60846124822024	337.60846124822024	704.170517384059	704.170517384059	704.170517384059	704.170517384059	704.170517384059	89.74205422816304	89.74205422816304	89.74205422816304	89.74205422816304	89.74205422816304	832.1077905403424	832.1077905403424	832.1077905403424	832.1077905403424	832.1077905403424	
stockMission_A[4]	432.9928660717157	432.9928660717157	432.9928660717157	432.9928660717157	432.9928660717157	615.9327701969419	615.9327701969419	615.9327701969419	615.9327701969419	615.9327701969419	219.46109880369056	219.46109880369056	219.46109880369056	219.46109880369056	219.46109880369056	292.4108488223681	292.4108488223681	292.4108488223681	292.4108488223681	292.4108488223681	298.5446055180787	298.5446055180787	298.5446055180787	298.5446055180787	298.5446055180787	168.53926743222033	175.43425557947964	182.32738374392392	189.23471759298553	196.12770648251026	264.06687669536973	264.06687669536973	264.06687669536973	264.06687669536973	264.06687669536973	370.75057828340374	370.75057828340374	370.75057828340374	370.75057828340374	370.75057828340374	99.92141024426707	99.92141024426707	99.92141024426707	99.92141024426707	99.92141024426707	624.9253629958793	624.9253629958793	624.9253629958793	624.9253629958793	624.9253629958793	366.05717364523707	366.05717364523707	366.05717364523707	366.05717364523707	366.05717364523707	
stockMission_A[0]	93.10781376773119	93.10781376773119	93.10781376773119	93.10781376773119	93.10781376773119	184.9634090157806	184.9634090157806	184.9634090157806	184.9634090157806	184.9634090157806	305.7829180813732	305.7829180813732	305.7829180813732	305.7829180813732	305.7829180813732	635.969111527614	635.969111527614	635.969111527614	635.969111527614	635.969111527614	642.1028682233245	642.1028682233245	642.1028682233245	642.1028682233245	642.1028682233245	346.580305753273	339.5836821269514	332.58247840575865	325.5869938329046	318.5857665866856	399.1335065974066	399.1335065974066	399.1335065974066	399.1335065974066	399.1335065974066	139.24253539943982	139.24253539943982	139.24253539943982	139.24253539943982	139.24253539943982	574.5505262000995	574.5505262000995	574.5505262000995	574.5505262000995	574.5505262000995	193.9560018147178	193.9560018147178	193.9560018147178	193.9560018147178	193.9560018147178	709.6154363504828	709.6154363504828	709.6154363504828	709.6154363504828	709.6154363504828	
stockMission_A[2]	612.167233547551	612.167233547551	612.167233547551	612.167233547551	612.167233547551	789.8086849886785	789.8086849886785	789.8086849886785	789.8086849886785	789.8086849886785	398.63546627952525	398.63546627952525	398.63546627952525	398.63546627952525	398.63546627952525	393.3076821613051	393.3076821613051	393.3076821613051	393.3076821613051	393.3076821613051	399.4414388570155	399.4414388570155	399.4414388570155	399.4414388570155	399.4414388570155	347.7136349080551	354.6086230553144	361.5017512197587	368.40908506882033	375.30207395834503	296.0497601471208	296.0497601471208	296.0497601471208	296.0497601471208	296.0497601471208	544.6264930751406	544.6264930751406	544.6264930751406	544.6264930751406	544.6264930751406	103.99334407851138	103.99334407851138	103.99334407851138	103.99334407851138	103.99334407851138	798.8012777876156	798.8012777876156	798.8012777876156	798.8012777876156	798.8012777876156	466.9540069841737	466.9540069841737	466.9540069841737	466.9540069841737	466.9540069841737	
stockMission_A[1]	471.3954865417947	471.3954865417947	471.3954865417947	471.3954865417947	471.3954865417947	623.171245733544	623.171245733544	623.171245733544	623.171245733544	623.171245733544	317.16588171656963	317.16588171656963	317.16588171656963	317.16588171656963	317.16588171656963	406.6151724294884	406.6151724294884	406.6151724294884	406.6151724294884	406.6151724294884	412.74892912519886	412.74892912519886	412.74892912519886	412.74892912519886	412.74892912519886	344.4139014274955	351.3088895747548	358.2020177391991	365.1093515882607	372.0023404777854	132.42712501540683	132.42712501540683	132.42712501540683	132.42712501540683	132.42712501540683	377.9890538200057	377.9890538200057	377.9890538200057	377.9890538200057	377.9890538200057	181.1340302041491	181.1340302041491	181.1340302041491	181.1340302041491	181.1340302041491	632.1638385324811	632.1638385324811	632.1638385324811	632.1638385324811	632.1638385324811	480.2614972523572	480.2614972523572	480.2614972523572	480.2614972523572	480.2614972523572	
DEPOT	296.8788999987397	289.88227637241806	282.8810726512254	275.8855880783713	268.8843608321523	531.1472425799232	524.1506189536016	517.149415232409	510.1539306595548	503.1527034133358	172.709394136433	179.6043822836923	186.49751044813655	188.12727706588385	181.12604981966484	328.3518989614873	335.2468871087466	342.1400152731908	349.04734912225246	355.9403380117772	334.48565565719787	341.3806438044572	348.27377196890137	355.18110581796304	362.0740947074878	0.0	0.0	0.0	0.0	0.0	351.8839871559901	358.7789753032494	365.6721034676936	372.5794373167553	379.47242620628	317.3543913256105	310.35776769928884	303.35656397809623	296.36107940524215	289.3598521590232	274.0609506280727	280.955938775332	287.84906693977626	294.75640078883794	301.64938967836264	540.1398353788604	533.1432117525387	526.1420080313462	519.1465234584921	512.1452962122731	401.99822378435607	408.8932119316154	415.7863400960596	422.69367394512125	429.586662834646	
stockMission_A[6]	442.4216512313815	442.4216512313815	442.4216512313815	442.4216512313815	442.4216512313815	594.1974104231308	594.1974104231308	594.1974104231308	594.1974104231308	594.1974104231308	288.19204640615635	288.19204640615635	288.19204640615635	288.19204640615635	288.19204640615635	410.84812996795165	410.84812996795165	410.84812996795165	410.84812996795165	410.84812996795165	416.98188666366224	416.98188666366224	416.98188666366224	416.98188666366224	416.98188666366224	348.6468589659587	355.54184711321795	362.43497527766226	369.3423091267239	376.2352980162486	103.45328970499355	103.45328970499355	103.45328970499355	103.45328970499355	103.45328970499355	349.01521850959244	349.01521850959244	349.01521850959244	349.01521850959244	349.01521850959244	185.36698774261237	185.36698774261237	185.36698774261237	185.36698774261237	185.36698774261237	603.190003222068	603.190003222068	603.190003222068	603.190003222068	603.190003222068	484.49445479082044	484.49445479082044	484.49445479082044	484.49445479082044	484.49445479082044	
stockMission_A[9]	442.3072853143197	442.3072853143197	442.3072853143197	442.3072853143197	442.3072853143197	627.0763737495483	627.0763737495483	627.0763737495483	627.0763737495483	627.0763737495483	228.77551804629445	228.77551804629445	228.77551804629445	228.77551804629445	228.77551804629445	238.00369108461794	238.00369108461794	238.00369108461794	238.00369108461794	238.00369108461794	244.13744778032853	244.13744778032853	244.13744778032853	244.13744778032853	244.13744778032853	177.85368667482422	184.74867482208353	191.6418029865278	198.54913683558945	205.44212572511418	319.4835316364401	319.4835316364401	319.4835316364401	319.4835316364401	319.4835316364401	381.89418183601015	381.89418183601015	381.89418183601015	381.89418183601015	381.89418183601015	134.17498204635766	134.17498204635766	134.17498204635766	134.17498204635766	134.17498204635766	636.0689665484855	636.0689665484855	636.0689665484855	636.0689665484855	636.0689665484855	311.65001590748693	311.65001590748693	311.65001590748693	311.65001590748693	311.65001590748693	
stockMission_A[5]	236.40141672241953	236.40141672241953	236.40141672241953	236.40141672241953	236.40141672241953	34.089209652630025	34.089209652630025	34.089209652630025	34.089209652630025	34.089209652630025	449.07652103606154	449.07652103606154	449.07652103606154	449.07652103606154	449.07652103606154	779.2627144823028	779.2627144823028	779.2627144823028	779.2627144823028	779.2627144823028	785.3964711780134	785.3964711780134	785.3964711780134	785.3964711780134	785.3964711780134	532.8353710260144	525.8387473996927	518.8375436785	511.84205910564594	504.84083185942694	542.427109552095	542.427109552095	542.427109552095	542.427109552095	542.427109552095	282.5361383541282	282.5361383541282	282.5361383541282	282.5361383541282	282.5361383541282	717.8441291547878	717.8441291547878	717.8441291547878	717.8441291547878	717.8441291547878	43.081802451567256	43.081802451567256	43.081802451567256	43.081802451567256	43.081802451567256	852.9090393051716	852.9090393051716	852.9090393051716	852.9090393051716	852.9090393051716	
stockMission_A[7]	535.4562531761687	535.4562531761687	535.4562531761687	535.4562531761687	535.4562531761687	687.2320123679178	687.2320123679178	687.2320123679178	687.2320123679178	687.2320123679178	381.22664835094383	381.22664835094383	381.22664835094383	381.22664835094383	381.22664835094383	534.1905461930534	534.1905461930534	534.1905461930534	534.1905461930534	534.1905461930534	540.3243028887639	540.3243028887639	540.3243028887639	540.3243028887639	540.3243028887639	474.3844301291659	481.2794182764252	488.1725464408695	495.0798802899311	501.9728691794558	176.64244171026877	176.64244171026877	176.64244171026877	176.64244171026877	176.64244171026877	442.04982045437976	442.04982045437976	442.04982045437976	442.04982045437976	442.04982045437976	244.8762081102598	244.8762081102598	244.8762081102598	244.8762081102598	244.8762081102598	696.2246051668552	696.2246051668552	696.2246051668552	696.2246051668552	696.2246051668552	607.8368710159223	607.8368710159223	607.8368710159223	607.8368710159223	607.8368710159223	
