stockMission_A[3]	SOURCE	stockMission_A[4]	stockMission_A[0]	stockMission_A[2]	stockMission_A[1]	stockMission_A[6]	stockMission_A[9]	stockMission_A[5]	stockMission_A[7]	stockMission_A[8]	
stockMission_A[3]	844.8900980353686	844.8900980353686	339.7856920081125	346.6806801553718	369.2034983361873	369.2034983361873	242.13320502706685	242.13320502706685	814.8960349251909	814.8960349251909	301.49271490000694	301.49271490000694	858.8551737159797	858.8551737159797	460.52588754134075	460.52588754134075	314.00057208188656	314.00057208188656	468.72690636686787	468.72690636686787	265.52637935088865	265.52637935088865	
SOURCE	587.351780830353	580.3551572040313	0.0	0.0	198.3312131869739	205.2262013342332	578.5563507291482	585.4513388764072	557.0348984222777	550.038274795956	464.27321878617755	471.16820693343686	600.9940372130666	593.9974135867449	492.14726108501304	499.0422492322724	182.00665158383035	188.90163973108963	258.89917489903576	265.79416304629507	579.1216813019769	586.016669449236	
stockMission_A[4]	1095.6126154312021	1095.6126154312021	564.9675044523383	571.8624925995975	520.7194136434598	520.7194136434598	311.24047864646116	311.24047864646116	1065.6185523210245	1065.6185523210245	320.87330426365486	320.87330426365486	1109.5776911118135	1109.5776911118135	157.26803915092444	157.26803915092444	581.0274977661755	581.0274977661755	699.7354435743887	699.7354435743887	237.71990046873768	237.71990046873768	
stockMission_A[0]	273.13294170055866	273.13294170055866	314.31935618707195	307.3227325607503	407.9479307530227	407.9479307530227	867.1012593512289	867.1012593512289	243.13887859038147	243.13887859038147	752.8181274082583	752.8181274082583	287.0980173811704	287.0980173811704	786.5759225205412	786.5759225205412	463.42392321181114	463.42392321181114	330.71625279458766	330.71625279458766	873.5503427375046	873.5503427375046	
stockMission_A[2]	620.1564416281669	620.1564416281669	227.12166643714647	234.01665458440579	115.74548913980598	115.74548913980598	463.70089234432317	463.70089234432317	590.1623785179897	590.1623785179897	512.377369577682	512.377369577682	634.1215173087788	634.1215173087788	639.1464763704004	639.1464763704004	146.99543486559668	146.99543486559668	182.12911588641134	182.12911588641134	487.09406666814493	487.09406666814493	
stockMission_A[1]	261.50529240564305	261.50529240564305	403.3533950117628	396.3567713854413	440.5090423396072	440.5090423396072	874.7686645815558	874.7686645815558	288.41597600121594	288.41597600121594	785.3792389948429	785.3792389948429	332.37511479200487	332.37511479200487	910.3833600865698	910.3833600865698	495.98503479839565	495.98503479839565	363.2773643811721	363.2773643811721	898.1618389053774	898.1618389053774	
stockMission_A[6]	156.89126660484794	156.89126660484794	430.5373205724908	423.5406969461692	467.6929679003352	467.6929679003352	926.9597370791507	926.9597370791507	236.49770920628305	236.49770920628305	812.5631645555707	812.5631645555707	260.43805808532403	260.43805808532403	937.5672856472979	937.5672856472979	523.1689603591236	523.1689603591236	390.4612899419001	390.4612899419001	950.3529114029724	950.3529114029724	
stockMission_A[9]	524.5028385914709	524.5028385914709	209.36517018009596	216.26015832735527	179.0962515824442	179.0962515824442	558.8741951145565	558.8741951145565	494.5087754812939	494.5087754812939	523.96644823768	523.96644823768	538.4679142720829	538.4679142720829	648.9705693294075	648.9705693294075	234.57224404123258	234.57224404123258	128.6256667346575	128.6256667346575	582.2673694383782	582.2673694383782	
stockMission_A[5]	656.6182628654446	656.6182628654446	441.27607487953753	448.17106302679684	314.043109903151	314.043109903151	381.4141475387153	381.4141475387153	721.5251258150731	721.5251258150731	440.7736574116554	440.7736574116554	760.1650543459206	760.1650543459206	599.8068300529891	599.8068300529891	274.0167309941354	274.0167309941354	252.19668048199776	252.19668048199776	404.8073218625371	404.8073218625371	
stockMission_A[7]	147.22840386249766	147.22840386249766	589.7917996721101	582.7951760457884	627.2702662978527	627.2702662978527	1086.4235948960593	1086.4235948960593	74.88942222170016	74.88942222170016	972.1404629530887	972.1404629530887	82.41094313359335	82.41094313359335	1097.144584044816	1097.144584044816	682.7462587566412	682.7462587566412	550.038588339418	550.038588339418	1109.816769219881	1109.816769219881	
stockMission_A[8]	1046.5709388091911	1046.5709388091911	515.925827830327	522.8208159775862	552.0290265738648	552.0290265738648	262.19880202444995	262.19880202444995	1016.5768756990135	1016.5768756990135	271.8316276416436	271.8316276416436	1060.5360144898025	1060.5360144898025	82.76494677813457	82.76494677813457	531.9858211441642	531.9858211441642	650.6937669523775	650.6937669523775	336.8162026290644	336.8162026290644	
